8.429369702178807e-08,1.9154177489565187
1.9154177489565187,8.429369702178807e-08
5.960464477539063e-08,2.976292890277139
2.976292890277139,8.429369702178807e-08
0.0,2.045743784353056
2.045743784353056,8.429369702178807e-08
0.0,1.7989613163810734
1.7989613163810734,8.429369702178807e-08
0.0,2.234718268242831
2.234718268242831,8.429369702178807e-08
0.0,2.684965641531638
2.684965641531638,8.429369702178807e-08
8.429369702178807e-08,2.281935277469054
2.281935277469054,8.429369702178807e-08
5.960464477539063e-08,2.967922571863305
2.967922571863305,8.429369702178807e-08
0.0,1.3845349931653856
1.3845349931653856,8.429369702178807e-08
0.0,0.9690144690380563
0.9690144690380563,8.429369702178807e-08
