0.0,2.473049309904228,2.3434292357078985,1.9850071010210375,3.248051767702123,2.470063764034365,4.222491351804707,3.920660516876143,2.3810488011310693,3.8103669393583863,2.091794748306333,3.212302677357579,4.1128219360615175,2.291440622578266,1.4308243385476083,2.3223797885763333,2.2744817331620624,3.110723654195158,2.157434428174884,3.5521262706154073,3.2001961479706944,1.3176368672643455,1.1800790162879884,2.220039530755683,1.6109806054640565,4.242637513946722,1.7684398309623486,2.953605213334493,2.070231807518987,3.140692805112559
2.473049309904228,0.0,1.6224567815771447,2.868686933116688,1.7974100149114582,0.9005541661418967,2.975482261010441,2.397966632965991,1.6612507636642797,2.8719852297852153,1.8848014866993337,1.7133959671905714,2.7504775276070013,1.7489839065897603,2.3238027619995165,1.9577094563138342,1.9034236155179003,2.117315189727328,2.00567420060149,2.664242718901953,1.414994665975845,2.64384942721401,3.0393523948187746,2.1199143293255123,2.3720912418045135,3.3147837477332582,2.9497951011882124,1.8484904045746895,2.403224915007425,1.7248572354426988
2.3434292357078985,1.6224567815771447,0.0,2.1925613308107503,1.791669270517716,1.672233718806478,2.9502016007980076,2.65258081610702,1.6953668524728516,2.5888123503234937,1.7741142600617688,2.0725603320778236,2.8344586313887055,1.8917817040499325,2.312136814616684,2.3641560994954305,1.8217282067843241,2.458096302301596,1.8668095945106484,2.6850786755147737,2.024399273190988,2.6022113214703544,3.0629453173445365,2.2694144181753155,2.2566015423294354,3.143305111692765,3.081872155520159,1.8985977809904722,2.04710077805163,1.8975175678816207
1.9850071010210375,2.868686933116688,2.1925613308107503,0.0,3.1765010786466896,2.780811077784832,4.306066804525118,3.9873441188778616,2.4733519034637768,3.7204677723090804,2.3732565426145666,3.2068779087492616,4.186534051272999,2.500327265090903,1.8543607170782563,2.6772600938827837,2.3225808431476684,3.2686914865825103,2.1419054379681497,3.5793812479709772,3.2444095263608324,2.156720806813819,2.45687390990295,2.3056360736127304,1.8604424168866989,4.290540256415455,2.3777307948109665,2.9990611067776984,1.611704071539934,3.2577664558872255
3.248051767702123,1.7974100149114582,1.791669270517716,3.1765010786466896,0.0,1.854767662671491,2.1023224572099988,1.7098103774268585,2.022531131804052,2.6020492433434907,2.5632191570957135,1.4178977921121756,1.9927892857262026,2.113441823576458,2.9996383841578433,2.7460002694254966,2.0565080406981187,2.8479597919109443,2.477326876729224,2.1479678777707782,1.5167655946989742,3.402247902593561,3.817003339428842,2.8364065711522417,2.8942275802258366,2.785438353287848,3.8545315354754863,1.8081145883413479,3.007953398911242,1.3770757730805168
2.470063764034365,0.9005541661418967,1.672233718806478,2.780811077784832,1.854767662671491,0.0,3.1839007102811774,2.5980314073757564,1.4741777182748161,2.8862582797988146,1.9236056973697133,1.7726222004097878,2.925879652453993,1.8617093853702,2.3077109685424553,2.172060143942596,2.0981926571494594,2.04232137364189,1.7691887651539981,2.7450521375763453,1.362660085791855,2.6446523413489653,3.083593443627274,2.261997127715055,2.4158680906643686,3.4481117590933583,2.8672772728492055,2.0051357651481925,2.3497012225101654,2.0668939555285437
4.222491351804707,2.975482261010441,2.9502016007980076,4.306066804525118,2.1023224572099988,3.1839007102811774,0.0,1.6759650432386808,3.1922693273988516,2.8702670122635214,3.660667578238931,2.5870616473797425,1.8372716020997495,3.1005626654104006,4.071612048583363,3.4822185529179572,3.200779493833525,3.631156074765575,3.6178507015342363,2.458943613584156,2.732007708362816,4.355942443904797,4.771492627761565,3.7495250658290633,3.8776151493091726,2.0049670048095116,4.833855019565471,2.691454978657675,4.042874438944588,2.303247239909458
3.920660516876143,2.397966632965991,2.65258081610702,3.9873441188778616,1.7098103774268585,2.5980314073757564,1.6759650432386808,0.0,2.576102395075933,2.776171064023156,3.338293068222669,1.7993325003999516,1.4127399887990357,2.6226066906745342,3.731544828909885,3.1091846542790664,2.754401815907751,2.948852274167383,3.1235904955897875,2.616936568404044,1.8847963609654421,4.0700030733893335,4.449118995724766,3.2823606920860926,3.712531257966155,2.2456931186030618,4.503952469778043,2.424362376321323,3.6279328548298038,1.7012216906197128
2.3810488011310693,1.6612507636642797,1.6953668524728516,2.4733519034637768,2.022531131804052,1.4741777182748161,3.1922693273988516,2.576102395075933,0.0,2.647159269599246,1.9044277309717301,1.9438865143318784,3.0538168910378753,1.8899726118914546,2.2551281911754844,2.0215450929334127,1.9371439755009725,2.26167129049428,1.5210404616042668,2.7780063918896087,1.980857574722629,2.4592279687351457,2.9534266124076844,2.068563482972719,2.286324371863163,3.2752210684738916,2.8705902708114146,2.104546684880624,2.0428351802944418,2.191071723235351
3.8103669393583863,2.8719852297852153,2.5888123503234937,3.7204677723090804,2.6020492433434907,2.8862582797988146,2.8702670122635214,2.776171064023156,2.647159269599246,0.0,3.0087228853751755,2.707590363422301,2.947784430760676,2.860776461648042,3.5657327103261562,3.0921221517819704,3.066194351145722,3.4318314082951122,2.9621460595304194,3.4362176160381694,2.863538308918109,3.85421866284648,4.364157033062601,3.440749026726265,3.636274677352253,3.2026016934061055,4.35613010490224,2.9717456515845018,3.3582861275213998,2.684965641531638
